  radius  	  theta   
0.1720190	5.3180708
0.5287573	5.0583613
0.9002780	1.4392030
0.4259295	3.7648467
0.4240985	3.7668837
0.1492595	1.6235822
0.3787184	2.2225183
0.4274453	0.2671607
0.2935383	1.1069387
0.6001658	4.8780345
0.2279963	1.8739095
0.9096586	3.8994218
0.1562458	5.4239689
0.3712385	4.2453365
0.3686144	4.3380371
0.9118261	3.8902911
0.3703976	4.3619735
0.8447542	1.5510505
0.9140951	3.9034984
0.9116764	3.8884819
0.9144375	3.9019608
0.0869006	1.6031610
0.9122609	3.8932553
0.8987719	3.0037826
0.9079043	3.0069659
0.9181562	3.9020991
0.8977826	1.3756435
0.3353897	2.9974701
0.8205039	4.7208371
0.4970016	1.5455108
0.4630055	0.8337749
0.4905824	5.1270665
0.9979316	2.7717851
0.9866465	2.7656835
0.9848813	2.7833758
0.9830338	2.7791654
0.9919260	2.7939897
0.9827129	2.7842043
0.9836181	2.7679175
0.9842142	2.7785330
0.9892733	2.7889011
0.9810330	2.7680162
0.9893937	2.7857273
0.9924542	2.7881808
0.9848485	2.7892398
0.9749662	2.7598778
0.9834179	2.7786641
0.2292959	1.3157218
0.9763346	2.7558521
0.7039474	1.1228391
0.6532860	2.9901902
0.5007147	5.3967750
0.5196880	4.2687757
0.5229880	4.2505916
0.2548902	5.1487638
0.7318799	3.7813521
0.3391005	3.4236974
0.9926169	3.0683346
0.9716572	3.0560510
0.9923382	3.0738457
0.7302126	5.7593499
0.9853859	3.0483230
0.0963994	1.4244069
0.9713119	3.0639831
0.9839253	3.0695172
0.9831004	3.0701391
0.9806780	3.0559906
0.9740380	3.0599190
0.9769590	3.0582156
0.6791805	4.9521457
0.9749451	3.0596547
0.6013962	5.9404928
0.8545268	2.0543820
0.3032753	1.7833905
0.8596377	2.0703528
0.3115237	1.8345846
0.8628394	2.0774027
0.3107448	2.6641399
0.6280200	0.0540871
0.6265882	0.0724475
0.6596001	6.0485689
0.8580907	2.0915576
0.7866936	6.1277540
0.8440609	2.0695769
0.8513877	2.0719307
0.3105039	1.8080855
0.3217800	5.5491136
0.8577371	2.0680559
0.3084346	1.8138403
0.8415186	2.0698983
0.8532828	2.0931131
0.2541442	5.1301748
0.3638866	4.0467548
0.7959465	1.6257198
0.2241093	3.3749546
0.2389064	3.4383906
0.4759365	4.9480847
0.0674850	0.2812463
0.9687358	0.9447019
0.9635917	0.9530889
0.9587262	0.9492921
0.6468385	6.1766978
0.9570704	0.9494976
0.1742887	5.5213209
0.0485905	2.9943871
0.8307049	4.8557269
0.5577020	4.2531462
0.5560761	4.2620613
0.5612093	4.2695368
0.5595726	4.2892427
0.5578046	4.2535163
0.5574038	4.2557104
0.5565785	4.2596602
0.5563772	4.2503392
0.5536212	4.2432279
0.5107844	0.2968259
0.8901512	5.2298367
0.7265073	2.0961817
0.3047861	5.1503969
0.6350164	3.9454410
0.6451007	3.9261649
0.6400894	3.9450124
0.6414511	3.9589458
0.6522693	3.9540521
0.6438158	3.9351591
0.6443056	3.9346029
0.8358231	6.2098394
0.7606230	2.3168631
0.5857367	0.1479252
0.5810029	0.1553549
0.5832809	0.1595916
0.7976708	1.6123569
0.4753809	1.0730183
0.2694957	4.5199429
0.6467330	5.0044854
0.4919687	1.9069612
0.4547585	6.0713565
0.5705397	0.7238430
0.2602545	2.2345765
0.2559389	2.2876218
0.3403920	2.3762295
0.6122572	0.7377857
0.9385990	2.0427429
0.9400151	2.0390128
0.9390470	2.0245230
0.5965602	0.7002344
0.9385180	2.0386807
0.9398549	2.0384617
0.9385197	2.0386796
0.3617282	0.4229662
0.9394948	2.0374340
0.9337277	2.0400923
0.9398391	2.0384309
0.9435491	2.0339822
0.9373958	2.0312330
0.9421142	2.0349399
0.9413840	2.0345141
0.9374062	2.0389187
0.9386275	2.0387014
0.9371007	2.0385943
0.9399728	2.0340626
0.9362284	2.0321940
0.6322843	6.0509799
0.9423818	2.0310708
0.9423818	2.0310708
0.6425918	5.7115363
0.3678732	1.7818388
0.5101083	6.2084131
0.9604803	2.2669256
0.9604652	2.2664168
0.9634363	2.2702810
0.9548352	2.2689870
0.9604619	2.2640108
0.2386621	5.4330950
0.9568329	2.2815050
0.2390718	5.4352489
0.2266227	1.9795871
0.8483551	0.2411648
0.7359929	3.0759481
0.7344484	3.0798557
0.7284822	3.0573442
0.7339084	3.0649784
0.7321609	3.0719477
0.7277654	3.0788611
0.9792128	3.7810339
0.1716548	5.3903316
0.7497329	5.0161401
0.3624318	2.7663720
0.1734226	5.3744678
0.1700929	5.3692680
0.1693882	5.3427554
0.1697143	5.3426010
0.8744510	1.0076025
0.1685249	5.2802434
0.1639885	5.3179337
0.5172919	5.6198747
0.9620896	0.3441349
0.6866959	3.1361080
0.6929801	3.1340600
0.6876988	3.0914366
0.6965172	0.6959915
0.7173675	3.4204720
0.4956289	3.9350757
0.7402655	5.8807182
0.4713137	2.0946745
0.6464627	5.0962145
0.1798258	2.0323697
0.7361326	0.4450884
0.3509061	0.8527580
0.9957641	2.2855519
0.3467513	4.3157592
0.9858831	2.2771454
0.9905304	2.2767067
0.9971009	2.2839507
0.3505415	0.8686448
0.3508936	0.8528012
0.9902496	2.2969291
0.9450359	0.7815156
0.9952994	2.2740044
0.8516344	3.5541273
0.8567022	3.5710269
0.8583953	3.5610873
0.8592186	3.5605165
0.8580252	3.5607018
0.8563821	3.5593820
0.8527689	3.5535928
0.8544457	3.5443784
0.8524358	3.5538958
0.8589003	3.5603147
0.8611784	3.5560591
0.7781548	3.0758866
0.7639745	3.0484566
0.7613755	3.0447259
0.7644653	3.0413505
0.7630779	3.0441674
0.7653278	3.0434619
0.7626415	3.0443957
0.7651667	3.0428118
0.7653019	3.0427881
0.7661627	3.0517356
0.7601946	3.0405294
0.7590720	3.0417786
0.7571543	3.0452036
0.7576614	3.0416588
0.8291618	2.9705398
0.8283504	2.9631886
0.8179238	2.9355912
0.8175438	2.9518950
0.8199721	2.9542119
0.8145555	2.9404594
0.4577679	0.7672145
0.5863780	5.4456615
0.5361357	5.0374549
0.7718989	3.3197170
0.8237518	3.0404005
0.8235027	3.0396759
0.8242884	3.0368356
0.8317503	3.0454700
0.8304421	3.0303371
0.8291555	3.0469557
0.8288512	3.0424439
0.8248461	3.0329266
0.8317841	3.0507306
0.8342942	3.0555449
0.5990443	5.3787997
0.9831263	2.5539089
0.0899906	6.0383527
0.1377321	0.9823844
0.6142670	2.2504159
0.6682714	2.4289363
0.9925046	5.0811195
0.9871183	5.0817942
0.9856198	5.0763360
0.9891633	5.0796809
0.9758833	5.1023386
0.9767505	5.1020662
0.9742841	5.0809179
0.9788907	5.0942844
0.2981946	2.3655765
0.9891118	5.0878017
0.9862959	5.0913019
0.9935334	5.0798894
0.9874858	5.1001005
0.7906822	2.7626257
0.8042187	2.7376321
0.8007577	2.7230470
0.4932967	4.9013859
0.8038231	2.7170227
0.4957310	4.9030034
0.9588896	0.1257443
0.8127724	5.1816496
0.5973448	5.7986269
0.8849894	3.2012498
0.4331963	1.1623936
0.9517041	3.1406695
0.9536171	3.1524371
0.9511458	3.1419526
0.9471573	3.1340223
0.9517390	3.1408492
0.9515564	3.1460352
0.4128117	1.1645059
0.9421704	3.1243519
0.9440306	3.1217920
0.9144190	1.6278877
0.6019962	0.4708983
0.6033104	4.0284405
0.9498900	3.6984946
0.4081957	1.6425709
0.1939001	5.3420191
0.9783294	5.2322603
0.9808780	5.2131282
0.9758537	5.2015076
0.2362064	0.7902724
0.5791420	4.9559733
0.4354709	3.0134327
0.6945835	0.0785845
0.4387187	3.0174233
0.4452148	2.9965305
0.4873364	3.6462939
0.3105853	4.4348135
0.6686233	0.2997269
0.6328157	5.3516656
0.8989932	2.6433719
0.8204160	3.3932920
0.4276196	5.5889004
0.2439232	2.5725605
0.8091178	3.3732090
0.8075748	3.3637176
0.8099516	3.3740975
0.3487048	5.1966425
0.8895701	6.0625034
0.5598891	1.3590164
0.9955506	4.1588548
0.5727986	2.1435418
0.4604317	5.7324087
0.8092907	2.9844168
0.4554902	5.7846265
0.9964201	4.1644614
0.9798025	4.1504710
0.9743743	4.1505718
0.9665845	4.1494999
0.4392474	0.5890405
0.6815275	5.1195994
0.9676987	4.1472748
0.9676295	4.1581162
0.6052212	2.4045070
0.9083823	0.0488851
0.3737496	1.8009935
0.8403325	5.4065368
0.3048108	4.5146807
0.8391048	3.2156151
0.8353892	3.2132515
0.8378607	3.2230586
0.6819261	5.4157505
0.8408032	3.2212561
0.8437549	3.2364579
0.8340644	3.2176570
0.8331401	3.2118039
0.8405012	3.2303422
0.8412151	3.2249923
0.5056416	6.0728354
0.8389255	3.2272341
0.8523550	5.9284299
0.8393377	3.2246528
0.8400236	3.2185090
0.8364511	3.2161982
0.8356267	3.2064777
0.7542267	5.1648983
0.8383272	3.2273747
0.8435434	3.2363311
0.8387060	3.2231353
0.8433749	3.2361942
0.8397504	3.2399642
0.8330398	3.2198163
0.7432203	5.1635263
0.7843058	5.4994361
0.2651526	2.3628002
0.7900635	4.5216036
0.7731985	4.4848092
0.7594653	4.4762473
0.7640320	4.4758776
0.7643742	4.4759278
0.5507943	5.9863807
0.9173693	3.6062732
0.5139394	4.6424021
0.9112106	3.5903864
0.9078087	3.5927692
0.9084435	3.6008079
0.9166006	3.6017003
0.3184844	3.5561998
0.2973191	4.3529763
0.1464724	4.7829068
0.1464882	4.7779983
0.8212736	4.1433297
0.8102514	4.1326122
0.5532656	3.8959968
0.6341088	1.6044254
0.7808161	3.9073838
0.5463116	1.1605485
0.5220984	3.4909445
0.1477965	1.0868490
0.6848990	6.0972706
0.6047060	5.5218895
0.6815891	6.0689785
0.6815183	6.0658272
0.6826763	6.0912382
0.6795223	6.0910544
0.9701107	0.9246220
0.2644871	0.0830667
0.9304008	4.0694276
0.4956486	0.9425339
0.6520080	5.2490873
0.2255464	2.5666113
0.2789337	2.4200280
0.5032689	0.9376580
0.2545702	2.4886880
0.2547292	2.4859003
0.4997444	0.9460802
0.5058080	0.9408861
0.5003489	0.9499893
0.5069673	0.9787163
0.5010361	0.9637028
0.5018071	0.9562906
0.5027474	0.9630798
0.5008253	0.9515195
0.7061574	5.2902123
0.8903045	2.7481761
0.8993812	2.7503834
0.8964807	2.7639520
0.8849912	2.7576354
0.8940662	2.7446926
0.8869468	2.7520544
0.8874564	2.7526483
0.1955890	3.5255888
0.4327638	2.2961251
0.5506819	5.8770273
0.5706806	1.6953157
0.5427924	1.6485459
0.8164531	5.1950547
0.4493897	4.8554818
0.8140065	5.6786623
0.6254843	4.9020875
0.4908673	5.3838931
0.2609557	3.8394349
0.8891140	3.0844857
0.8999423	3.0797592
0.3087828	3.2384536
0.9524849	2.8544210
0.9465023	2.8662777
0.9398491	2.8421136
0.9454860	2.8537710
0.9390043	2.8426501
0.9351498	2.8496598
0.9371350	2.8453597
0.9385036	2.8462444
0.9385083	2.8532309
0.9369580	2.8451472
0.9382984	2.8533678
0.9424667	2.8482929
0.9307812	2.8417855
0.9395169	2.8520323
0.0925442	0.0348056
0.7010979	0.1485794
0.1748068	3.2494834
0.7773217	3.8800669
0.4760469	1.3854108
0.8916711	2.2656350
0.4494440	3.2607918
0.8059985	1.8561560
0.7850271	1.8727529
0.7901851	1.8833529
0.3368195	2.0929474
0.7259234	0.4852305
0.7879033	1.8882360
0.1925714	0.4522519
0.4751512	2.8326159
0.6875358	3.9839108
0.8973339	4.9166902
0.5699025	4.8364105
0.9096564	4.9282099
0.9049952	4.9240725
0.9043280	4.9279993
0.9036903	4.9238474
0.9079011	4.9268835
0.9190316	4.9266240
0.9063833	4.9230475
0.9036824	4.9286300
0.8998250	4.9303863
0.9012243	4.9271749
0.4453474	1.5904834
0.4459064	1.5914556
0.4448878	1.5883208
0.4455129	1.5896879
0.4512667	2.4231327
0.7927721	1.7097643
0.3530179	4.6536607
0.2689385	2.6870290
0.9711640	2.0135629
0.9674797	2.0211998
0.9767761	1.9989670
0.7071996	6.2342946
0.9681547	2.0299842
0.9686852	2.0313186
0.9656821	2.0158622
0.2722847	3.0161930
0.3524297	4.6408323
0.7270532	0.8384315
0.4047398	0.5057278
0.4141087	3.7923256
0.4219411	3.8096959
0.4206472	3.7842835
0.4234719	3.7604765
0.4195585	3.7715548
0.4225468	3.7581507
0.2462028	0.9442930
0.1678726	4.7701925
0.2056917	3.8133445
0.3448166	4.1912152
0.1889711	6.0930117
0.9097270	3.8872733
0.9125854	3.8967327
0.9085318	3.8913385
0.8948030	3.0074013
0.4570251	0.4388257
0.9079777	3.8916911
0.3709592	4.3684060
0.4576843	0.4415367
0.5459478	3.7066089
0.9146769	3.9056758
0.9017745	2.9848392
0.5455081	3.7069623
0.3153993	3.2356102
0.9156035	3.9015229
0.9135714	3.8965643
0.9232669	3.9196258
0.9095376	3.8960785
0.9160068	3.9082695
0.3861738	1.2959848
0.3087912	3.1976296
0.8947047	1.3753100
0.5986145	3.6562406
0.9869049	2.7841463
0.9764641	2.7573764
0.9848907	2.7672654
0.9867787	2.7657460
0.9841086	2.7660275
0.9831165	2.7666515
0.9809501	2.7680166
0.9841556	2.7723379
0.9825434	2.7672158
0.9857151	2.7661096
0.9858035	2.7832450
0.9875749	2.7717562
0.9750188	2.7557642
0.9811477	2.7747713
0.9809033	2.7679601
0.9825434	2.7670413
0.9854266	2.7844379
0.9917040	2.7938482
0.4269560	3.7584967
0.9823881	2.7657272
0.9655884	2.7551389
0.4609115	3.7191961
0.8120636	4.6061572
0.2842343	0.5875572
0.6490505	2.3622557
0.2837955	5.6807963
0.8511155	5.1000128
0.9510855	0.1752918
0.6024668	5.1905282
0.5998210	5.2117949
0.6000421	5.2105963
0.9896709	3.0597749
0.9780138	3.0594758
0.9721476	3.0618240
0.9771748	3.0642033
0.5944157	5.2052870
0.9859606	3.0682885
0.9840869	3.0535252
0.9771343	3.0581856
0.9960471	3.0588663
0.7796126	3.6273506
0.3125349	2.6756916
0.7582971	6.1107215
0.8637843	2.0765067
0.3115237	1.8345846
0.6302482	0.0612378
0.6280200	0.0540871
0.8533452	2.0718384
0.8536948	2.0629893
0.8521038	2.0717438
0.8634785	2.0749196
0.3100443	1.8323645
0.3068695	1.8120867
0.8566493	2.0745951
0.8451988	2.0705122
0.8615304	2.0762756
0.8532545	2.0741823
0.3062270	1.8232240
0.3030543	1.7936920
0.8296755	2.0656476
0.8365163	3.2523872
0.9846650	5.3037320
0.8381965	3.2603349
0.2445192	2.4328858
0.5795406	0.0808027
0.9733484	0.9249580
0.2593645	0.4583332
0.3087039	4.5488682
0.6487693	6.1830164
0.9588466	0.9548319
0.9795647	0.9361015
0.9359520	5.6703928
0.4874870	5.0255482
0.5592208	4.2558137
0.2982057	5.4086090
0.5590607	4.2561748
0.5589868	4.2555612
0.5584878	4.2605706
0.5557723	4.2491673
0.5573882	4.2512392
0.5591599	4.2733146
0.5584075	4.2657792
0.3704123	4.6544620
0.7327849	1.6893926
0.6420853	3.9638227
0.6386153	3.9396746
0.6372559	3.9694237
0.6423570	3.9349680
0.6352541	3.9290977
0.6374699	3.9483192
0.9081342	4.5747293
0.5857823	0.1614472
0.4561955	4.3617571
0.5836627	0.1632615
0.5859735	0.1458334
0.9075528	6.0367966
0.5119537	1.7630665
0.3073422	5.1778578
0.3662815	1.4759516
0.3203616	2.3102983
0.2712379	2.2439126
0.2580297	2.2618972
0.2533862	2.3067463
0.2634683	2.2969428
0.8738526	2.1179459
0.4352299	0.5258958
0.9071478	4.0671909
0.5783370	2.4884811
0.9386854	2.0429234
0.4233166	4.5279786
0.9407807	2.0326391
0.9387841	2.0207061
0.9378534	2.0381621
0.9401196	2.0387602
0.9377503	2.0315344
0.4238896	4.5226081
0.9385197	2.0386796
0.9398723	2.0386659
0.9398962	2.0343196
0.9350944	2.0391151
0.9382250	2.0352519
0.9365114	2.0404469
0.9385773	2.0380051
0.9365431	2.0315564
0.9384452	2.0388322
0.9383335	2.0349526
0.9397865	2.0340819
0.9369151	2.0388306
0.9402746	2.0308360
0.9390323	2.0339318
0.8407111	4.8984151
0.3534347	1.7497703
0.9695659	2.2724312
0.9632395	2.2677810
0.9624744	2.2640714
0.9623670	2.2692465
0.9610770	2.2623334
0.9620780	2.2695876
0.9591556	2.2757088
0.9608642	2.2663928
0.3179784	1.5063076
0.9552656	2.2532579
0.3277120	1.5355798
0.7344703	3.0697010
0.7353139	3.0737327
0.7349173	3.0740856
0.7420477	3.0818629
0.7362251	3.0813377
0.7415481	3.0953500
0.7305963	3.0757506
0.1758551	5.3864799
0.4803368	3.6236241
0.1692420	5.3642087
0.1728253	5.3749938
0.6508655	4.3405335
0.1681091	5.3452974
0.1700675	5.3402848
0.1672384	5.3200238
0.1698399	5.3203446
0.1651622	5.3008758
0.4964059	2.7423649
0.5830341	0.1341425
0.3830052	4.6439134
0.6879315	3.1033610
0.6853130	3.1006670
0.0581035	2.5455197
0.4563338	3.5569621
0.8604972	6.2808236
0.8558701	6.2828168
0.2832754	0.5626942
0.8536222	0.0064102
0.4367395	5.4241766
0.4347352	5.4198397
0.4710295	3.1947181
0.9062007	5.1867529
0.9432601	0.7863880
0.5099305	5.1605017
0.9886169	2.2817879
0.9396547	0.7773480
0.9414762	0.7782108
0.9852807	2.2818724
0.9820153	2.2593078
0.9936840	2.2874783
0.9395289	0.7783059
0.5954157	5.4587586
0.4816266	3.5109966
0.8594217	3.5640229
0.8636153	3.5694795
0.8524202	3.5545736
0.8572315	3.5587776
0.8588837	3.5607204
0.8601460	3.5551952
0.8510000	3.5535065
0.8549552	3.5595828
0.8490539	3.5422035
0.6292470	4.5486909
0.7607467	3.0480540
0.7639745	3.0484549
0.5071432	5.1961896
0.7608709	3.0404079
0.7646705	3.0562928
0.7632437	3.0439498
0.7643432	3.0460187
0.7661447	3.0477964
0.7682346	3.0468779
0.7646568	3.0432830
0.7623585	3.0441883
0.7588774	3.0414486
0.7598619	3.0457799
0.7590408	3.0419308
0.7594777	3.0405864
0.4572457	1.5924798
0.8218668	2.9485242
0.8146770	2.9442858
0.8156965	2.9385809
0.8190489	2.9659489
0.8180230	2.9722879
0.4949032	1.5848384
0.5181332	1.6112053
0.6069350	1.6803009
0.7337667	0.1238127
0.8208282	3.0230958
0.8300486	3.0532664
0.8251028	3.0328468
0.8246315	3.0311250
0.8239253	3.0399247
0.8350930	3.0481381
0.8193989	3.0470472
0.8206551	3.0274648
0.8217503	3.0514010
0.5199722	5.8695403
0.5866923	5.8518353
0.4470673	4.3196781
0.2929355	2.3807515
0.2916651	5.4677159
0.3211120	0.5223401
0.9743209	5.0942587
0.9838006	5.0952747
0.2952624	2.3862301
0.9762326	5.0914036
0.9890468	5.0791128
0.9773178	5.1014757
0.2985583	2.3304576
0.9885280	5.0796357
0.9880124	5.0836514
0.9807002	5.1044159
0.9770807	5.1017957
0.9847503	5.0939681
0.3850015	1.8212445
0.5369596	4.8521682
0.6654529	5.1108613
0.8026472	2.7414374
0.8013855	2.7056634
0.8033132	2.7205354
0.8018042	2.7106063
0.7923192	2.7359432
0.2358460	0.7255766
0.3421539	5.7890017
0.8342497	5.7491332
0.5547497	5.2427031
0.4560197	3.6584091
0.9518400	3.1471154
0.4241706	1.1577724
0.9441909	3.1357405
0.9553889	3.1483978
0.9488927	3.1445698
0.9509070	3.1443290
0.3057426	2.0372127
0.9512191	3.1408562
0.9453657	3.1366427
0.9552675	3.1443955
0.9634175	3.1561803
0.1473657	2.6948464
0.9772557	5.2128488
0.9723521	5.2326524
0.9815807	5.2086962
0.1634088	3.2865440
0.9785185	5.2190852
0.9851261	5.2335785
0.9833792	5.2373110
0.4332364	2.9730287
0.0444492	1.5660388
0.4369720	3.0140144
0.4394144	3.0256435
0.4363213	3.0324008
0.4425689	3.0218264
0.4452491	3.0083265
0.4459335	3.0061879
0.6960344	0.1552322
0.7898250	3.7886390
0.7926173	3.8075595
0.2658568	2.9895838
0.7092393	6.0231242
0.7108962	6.0346257
0.6704654	5.4798822
0.2304490	3.5756921
0.9806363	4.1569367
0.8966037	2.0850755
0.8094354	5.2887557
0.9688260	4.1444778
0.9681602	4.1491871
0.9833597	4.1538110
0.9731833	4.1486957
0.9871392	4.1690435
0.9759985	4.1452125
0.4350970	0.5934980
0.4400492	0.5803900
0.9745715	4.1501236
0.4419324	0.5869811
0.9681431	4.1510125
0.9739809	4.1525889
0.9696546	4.1576580
0.9685627	4.1577944
0.5548028	3.5377983
0.2572138	0.7804201
0.9172536	0.0258120
0.2170505	2.7723617
0.5142186	3.8970078
0.9896183	0.6971774
0.8342344	3.2174014
0.8359003	3.2085452
0.8424639	3.2351223
0.8408357	3.2194909
0.8337411	3.2274011
0.8433897	3.2362554
0.8377263	3.2309876
0.8356586	3.2333704
0.8403359	3.2254539
0.8371171	3.2141425
0.8442969	3.2358856
0.8421822	3.2324499
0.8394169	3.2280378
0.8398517	3.2223757
0.8359411	3.2080677
0.8392823	3.2264165
0.8407373	3.2215512
0.8391151	3.2183074
0.8385199	3.2234542
0.5009954	4.6534698
0.8341089	3.2391586
0.8412417	3.2151414
0.8449530	3.2280550
0.8406460	3.2195384
0.4905578	2.9701232
0.4777945	2.9286568
0.7638361	4.4880870
0.9188525	3.6094192
0.6367030	6.1863299
0.9216154	3.6002392
0.9258585	3.6154403
0.9116171	3.5909849
0.9100682	3.5904033
0.9183556	3.6061049
0.9103351	3.5913142
0.9201831	3.6322745
0.3086558	1.6753621
0.8940155	3.5700001
0.5569609	5.1554193
0.1449267	4.7720530
0.4981166	0.8264548
0.4991972	0.8269808
0.1480667	4.8917451
0.1478963	4.7717936
0.4702386	1.2411794
0.6807270	6.0975803
0.2102597	3.4071366
0.6764029	6.0780035
0.6794886	6.0867078
0.6154449	5.5249653
0.6812181	6.0694209
0.6855866	6.0915354
0.6810842	6.0916443
0.6827821	6.0865036
0.6849966	6.0921816
0.6753933	6.1205413
0.2749578	0.1463871
0.2106024	4.2865015
0.1287836	0.5476031
0.8401999	3.5419046
0.4975079	0.9371289
0.3333228	2.3174252
0.5001102	0.9408665
0.3008001	4.9035385
0.8805636	4.8978333
0.5026578	0.9403307
0.5047021	0.9354859
0.2599812	2.4898019
0.5049369	0.9422990
0.8165151	4.2507919
0.5015252	0.9522625
0.1365696	4.8167729
0.4992057	0.9471105
0.1041495	0.4368758
0.8995229	2.7504611
0.8930865	2.7589790
0.8854470	2.7551200
0.8978691	2.7626304
0.8981864	2.7610020
0.9001554	2.7638182
0.8860658	2.7565485
0.8952881	2.7436906
0.8877253	2.7550954
0.1960389	4.9526194
0.4740612	5.6157259
0.7997040	4.4100903
0.4522921	3.5066992
0.2908219	3.2953432
0.3475661	4.2833197
0.5884983	4.1620291
0.4823505	4.0734317
0.9298242	2.8512628
0.9440971	2.8460882
0.9356166	2.8511273
0.9368159	2.8462816
0.9376492	2.8421033
0.9371784	2.8545575
0.9376492	2.8421033
0.9377121	2.8480161
0.9352516	2.8488408
0.9383436	2.8431518
0.9391587	2.8425644
0.9380695	2.8407775
0.9373108	2.8411607
0.9392346	2.8421234
0.7193324	1.8747379
0.7715879	3.8676145
0.7675460	3.8813559
0.7695099	3.8801148
0.7707506	3.8804430
0.7756561	3.8758552
0.7788665	3.8730953
0.7809196	3.8762822
0.4414279	3.2517151
0.6992590	0.1655579
0.4677967	3.2628525
0.8188778	1.0825183
0.7267013	0.6604901
0.5037974	2.1942937
0.9791510	1.7832228
0.9176273	2.6649682
0.6252027	4.5342206
0.3518164	1.8790990
0.4439871	0.1204581
0.9180239	4.9227168
0.9084729	4.9274105
0.9063425	4.9315364
0.9079361	4.9335314
0.9028437	4.9273687
0.9024145	4.9314180
0.8998250	4.9303863
0.9017528	4.9325003
0.9020075	4.9328722
0.9008606	4.9272061
0.5412072	5.8778871
0.9001455	4.9279207
0.4459956	1.5877036
0.1882480	5.4067322
0.1927869	5.4145263
0.2827694	1.9538132
0.2911957	0.6147238
0.9625143	2.0290536
0.6990471	4.9372647
0.9654085	2.0201032
0.9662086	2.0247695
0.9712198	2.0203599
0.9689891	2.0213642
0.9783599	2.0452458
0.6906212	5.1298473
0.4107974	3.7903945
0.2343567	5.7163880
0.9414418	5.0286829
0.4682094	0.7944670
0.1962500	1.5249989
0.4544240	0.5136760
0.4060118	3.7614528
0.4145181	3.7888424
0.3287102	6.0487193
0.2481903	0.6773365
0.7579656	0.1620220
0.0606680	2.9634668
0.2693414	0.5259593
0.8066900	3.4025585
0.9100570	3.8905709
0.9075455	3.8928825
0.6651658	5.5176876
0.4323684	4.6856409
0.9154388	3.9043315
0.9026117	2.9851236
0.3686144	4.3380371
0.9147270	3.9054892
0.9180393	3.9115080
0.5361781	3.7209273
0.1872514	2.2808912
0.9150923	3.9049770
0.9112574	3.8905123
0.9131442	3.8947534
0.3284411	3.2267053
0.9142434	3.8929939
0.9183508	3.8941875
0.6222076	4.5530834
0.9116300	3.8943358
0.6672745	4.8432985
0.6292665	4.8634716
0.9242225	3.9146314
0.7546002	0.1485614
0.9833069	2.7639993
0.9838721	2.7640762
0.9840154	2.7677587
0.9829356	2.7672256
0.9877121	2.7656702
0.9930427	2.7889728
0.9857551	2.7845609
0.9844791	2.7805230
0.9823881	2.7653781
0.9849695	2.7809105
0.9732842	2.7572128
0.9832591	2.7831854
0.9767547	2.7633650
0.9854607	2.7890990
0.9770954	2.7632780
0.9810910	2.7677420
0.9858311	2.7844357
0.9846350	2.7816275
0.9865994	2.7729926
0.4186708	3.7603619
0.9746931	2.7604775
0.4306913	4.2971230
0.5908618	0.1503516
0.2660917	1.8555405
0.4401817	3.2817796
0.5940005	0.1648013
0.6933044	5.5254089
0.4162661	3.8553954
0.3118609	5.7248933
0.3184951	5.7462898
0.5756609	6.0373926
0.5677997	4.3822526
0.5656342	4.3779473
0.5664140	4.3895920
0.6191572	5.1487999
0.5379706	2.6223428
0.4212402	3.2848215
0.6045867	5.1937203
0.6065231	5.1988880
0.9817448	3.0548512
0.5945865	1.0937950
0.3137320	2.6729306
0.8558924	2.0589827
0.8570652	2.0762175
0.6265455	0.0527532
0.6224274	0.0508958
0.6599824	6.0486971
0.8629648	2.0741601
0.8546992	2.0702562
0.8577000	2.0869748
0.3083038	1.8304972
0.3067254	1.8219686
0.8521038	2.0717438
0.6585067	6.0487371
0.8521038	2.0717438
0.3216455	5.5486381
0.8553957	2.0905613
0.8400583	2.0783444
0.3058808	1.8245656
0.7625643	6.1101583
0.7563039	6.0712214
0.7202032	6.1276179
0.8393755	3.2503041
0.8300766	3.2393075
0.5984849	2.5508443
0.8273762	3.2310963
0.2985500	0.8137269
0.3118771	4.5338459
0.8386950	3.2296918
0.3100215	4.5485343
0.3075729	4.5660928
0.2558960	0.5118475
0.6471098	4.0335582
0.5516025	2.8623319
0.4905010	4.7293073
0.5667860	4.2559926
0.5591512	4.2528100
0.5673013	4.2517649
0.5578122	4.2637195
0.5590281	4.2494006
0.5589361	4.2588709
0.4096099	3.9248515
0.8550442	2.3211787
0.7311827	1.6787667
0.7298166	1.6667354
0.7351752	1.6904619
0.7239995	1.6775872
0.7345081	1.6922663
0.8991459	6.2529536
0.6387030	3.9398084
0.6271152	3.9525556
0.6358782	3.9457690
0.6432380	3.9460781
0.6422733	3.9398571
0.5831542	0.1559364
0.5825299	0.1338886
0.5813497	0.1525323
0.5791447	0.1614860
0.5963785	0.1243149
0.3467553	3.3212367
0.2684032	2.1910967
0.2687254	2.2295688
0.2599858	2.2624085
0.2705513	2.2436897
0.2655176	2.2713640
0.2689346	2.2148459
0.2659906	2.3064772
0.2641983	2.2367311
0.2678809	2.2553041
0.4339589	4.5224579
0.9406497	2.0388434
0.9373487	2.0336555
0.9386461	2.0381861
0.9398549	2.0384617
0.9385197	2.0386796
0.9390148	2.0385813
0.4225433	4.5311699
0.9393646	2.0384949
0.9401273	2.0343942
